#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
1.000000000000000000e+01,4.993300000000000000e+04,3.200000000000000000e+01,3.500000000000000000e+01,2.400000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.400000000000000000e+01
1.100000000000000000e+01,4.992300000000000000e+04,3.200000000000000000e+01,4.600000000000000000e+01,3.400000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.500000000000000000e+01
1.200000000000000000e+01,4.990700000000000000e+04,4.200000000000000000e+01,5.300000000000000000e+01,3.700000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.020000000000000000e+02
1.300000000000000000e+01,4.989200000000000000e+04,5.300000000000000000e+01,5.500000000000000000e+01,3.700000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,1.170000000000000000e+02
1.400000000000000000e+01,4.988400000000000000e+04,5.200000000000000000e+01,6.300000000000000000e+01,4.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.700000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,1.260000000000000000e+02
1.500000000000000000e+01,4.987000000000000000e+04,6.100000000000000000e+01,6.600000000000000000e+01,4.100000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,4.200000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,1.410000000000000000e+02
1.600000000000000000e+01,4.985600000000000000e+04,6.500000000000000000e+01,7.600000000000000000e+01,4.400000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,4.600000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,1.560000000000000000e+02
1.700000000000000000e+01,4.984100000000000000e+04,7.200000000000000000e+01,8.100000000000000000e+01,4.900000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.710000000000000000e+02
1.800000000000000000e+01,4.982100000000000000e+04,8.300000000000000000e+01,8.600000000000000000e+01,5.000000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,5.900000000000000000e+01,2.800000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,1.920000000000000000e+02
1.900000000000000000e+01,4.980200000000000000e+04,9.000000000000000000e+01,9.100000000000000000e+01,5.600000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00,6.100000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,2.140000000000000000e+02
2.000000000000000000e+01,4.978500000000000000e+04,9.500000000000000000e+01,1.020000000000000000e+02,5.500000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,6.600000000000000000e+01,2.900000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,2.350000000000000000e+02
2.100000000000000000e+01,4.977300000000000000e+04,9.400000000000000000e+01,1.130000000000000000e+02,5.700000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,6.800000000000000000e+01,3.100000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,2.510000000000000000e+02
