#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
1.100000000000000000e+01,9.906000000000000000e+03,4.100000000000000000e+01,5.500000000000000000e+01,3.300000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.020000000000000000e+02
1.200000000000000000e+01,9.892000000000000000e+03,4.700000000000000000e+01,6.000000000000000000e+01,3.300000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.170000000000000000e+02
1.300000000000000000e+01,9.882000000000000000e+03,4.400000000000000000e+01,7.000000000000000000e+01,4.000000000000000000e+01,1.200000000000000000e+01,1.000000000000000000e+00,3.600000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,1.270000000000000000e+02
1.400000000000000000e+01,9.861000000000000000e+03,5.500000000000000000e+01,7.900000000000000000e+01,4.700000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00,4.200000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,1.490000000000000000e+02
1.500000000000000000e+01,9.841000000000000000e+03,6.500000000000000000e+01,8.800000000000000000e+01,5.400000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00,4.800000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01,1.700000000000000000e+02
1.600000000000000000e+01,9.825000000000000000e+03,6.800000000000000000e+01,1.000000000000000000e+02,6.100000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,5.800000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,1.870000000000000000e+02
1.700000000000000000e+01,9.807000000000000000e+03,7.700000000000000000e+01,1.060000000000000000e+02,6.200000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00,6.700000000000000000e+01,2.400000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,2.050000000000000000e+02
1.800000000000000000e+01,9.788000000000000000e+03,8.200000000000000000e+01,1.150000000000000000e+02,6.600000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00,6.900000000000000000e+01,2.800000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,2.250000000000000000e+02
1.900000000000000000e+01,9.766000000000000000e+03,8.800000000000000000e+01,1.250000000000000000e+02,7.200000000000000000e+01,2.800000000000000000e+01,2.000000000000000000e+00,7.300000000000000000e+01,3.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,2.480000000000000000e+02
2.000000000000000000e+01,9.742000000000000000e+03,1.020000000000000000e+02,1.310000000000000000e+02,7.300000000000000000e+01,3.300000000000000000e+01,2.000000000000000000e+00,7.800000000000000000e+01,2.900000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+01,2.730000000000000000e+02
2.100000000000000000e+01,9.723000000000000000e+03,1.080000000000000000e+02,1.420000000000000000e+02,7.800000000000000000e+01,3.500000000000000000e+01,2.000000000000000000e+00,8.200000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,2.920000000000000000e+02
2.200000000000000000e+01,9.705000000000000000e+03,1.100000000000000000e+02,1.520000000000000000e+02,8.500000000000000000e+01,3.900000000000000000e+01,3.000000000000000000e+00,9.100000000000000000e+01,3.600000000000000000e+01,0.000000000000000000e+00,2.600000000000000000e+01,3.110000000000000000e+02
