#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
4.700000000000000000e+01,4.876800000000000000e+04,3.430000000000000000e+02,5.350000000000000000e+02,2.840000000000000000e+02,3.520000000000000000e+02,1.400000000000000000e+01,3.050000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,1.100000000000000000e+02,1.307000000000000000e+03
4.800000000000000000e+01,4.871900000000000000e+04,3.490000000000000000e+02,5.470000000000000000e+02,2.870000000000000000e+02,3.790000000000000000e+02,1.500000000000000000e+01,3.180000000000000000e+02,1.970000000000000000e+02,0.000000000000000000e+00,1.150000000000000000e+02,1.356000000000000000e+03
4.900000000000000000e+01,4.867000000000000000e+04,3.490000000000000000e+02,5.700000000000000000e+02,2.960000000000000000e+02,4.020000000000000000e+02,1.500000000000000000e+01,3.350000000000000000e+02,2.090000000000000000e+02,0.000000000000000000e+00,1.120000000000000000e+02,1.405000000000000000e+03
5.000000000000000000e+01,4.860500000000000000e+04,3.720000000000000000e+02,5.850000000000000000e+02,3.040000000000000000e+02,4.250000000000000000e+02,1.600000000000000000e+01,3.500000000000000000e+02,2.210000000000000000e+02,0.000000000000000000e+00,1.140000000000000000e+02,1.470000000000000000e+03
5.100000000000000000e+01,4.856000000000000000e+04,3.710000000000000000e+02,6.080000000000000000e+02,3.070000000000000000e+02,4.450000000000000000e+02,1.600000000000000000e+01,3.570000000000000000e+02,2.270000000000000000e+02,0.000000000000000000e+00,1.220000000000000000e+02,1.515000000000000000e+03
5.200000000000000000e+01,4.850500000000000000e+04,3.900000000000000000e+02,6.170000000000000000e+02,3.030000000000000000e+02,4.700000000000000000e+02,1.800000000000000000e+01,3.660000000000000000e+02,2.320000000000000000e+02,0.000000000000000000e+00,1.240000000000000000e+02,1.570000000000000000e+03
5.300000000000000000e+01,4.845600000000000000e+04,3.870000000000000000e+02,6.440000000000000000e+02,3.090000000000000000e+02,4.930000000000000000e+02,2.000000000000000000e+01,3.750000000000000000e+02,2.310000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,1.619000000000000000e+03
5.400000000000000000e+01,4.839100000000000000e+04,4.030000000000000000e+02,6.670000000000000000e+02,3.140000000000000000e+02,5.190000000000000000e+02,2.000000000000000000e+01,3.860000000000000000e+02,2.370000000000000000e+02,0.000000000000000000e+00,1.390000000000000000e+02,1.684000000000000000e+03
5.500000000000000000e+01,4.832100000000000000e+04,4.190000000000000000e+02,6.870000000000000000e+02,3.290000000000000000e+02,5.510000000000000000e+02,2.200000000000000000e+01,4.010000000000000000e+02,2.450000000000000000e+02,0.000000000000000000e+00,1.370000000000000000e+02,1.754000000000000000e+03
5.600000000000000000e+01,4.826200000000000000e+04,4.300000000000000000e+02,6.970000000000000000e+02,3.350000000000000000e+02,5.850000000000000000e+02,2.600000000000000000e+01,4.040000000000000000e+02,2.520000000000000000e+02,0.000000000000000000e+00,1.420000000000000000e+02,1.813000000000000000e+03
5.700000000000000000e+01,4.820300000000000000e+04,4.430000000000000000e+02,7.070000000000000000e+02,3.340000000000000000e+02,6.210000000000000000e+02,2.600000000000000000e+01,4.090000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00,1.490000000000000000e+02,1.872000000000000000e+03
5.800000000000000000e+01,4.814900000000000000e+04,4.430000000000000000e+02,7.310000000000000000e+02,3.320000000000000000e+02,6.490000000000000000e+02,2.800000000000000000e+01,4.250000000000000000e+02,2.690000000000000000e+02,0.000000000000000000e+00,1.510000000000000000e+02,1.926000000000000000e+03
5.900000000000000000e+01,4.809200000000000000e+04,4.510000000000000000e+02,7.410000000000000000e+02,3.360000000000000000e+02,6.870000000000000000e+02,2.900000000000000000e+01,4.410000000000000000e+02,2.830000000000000000e+02,0.000000000000000000e+00,1.480000000000000000e+02,1.983000000000000000e+03
6.000000000000000000e+01,4.803800000000000000e+04,4.520000000000000000e+02,7.530000000000000000e+02,3.380000000000000000e+02,7.250000000000000000e+02,3.200000000000000000e+01,4.380000000000000000e+02,2.800000000000000000e+02,0.000000000000000000e+00,1.590000000000000000e+02,2.037000000000000000e+03
6.100000000000000000e+01,4.797200000000000000e+04,4.630000000000000000e+02,7.760000000000000000e+02,3.520000000000000000e+02,7.550000000000000000e+02,3.400000000000000000e+01,4.570000000000000000e+02,2.830000000000000000e+02,0.000000000000000000e+00,1.590000000000000000e+02,2.103000000000000000e+03
6.200000000000000000e+01,4.790700000000000000e+04,4.640000000000000000e+02,8.010000000000000000e+02,3.680000000000000000e+02,7.920000000000000000e+02,3.600000000000000000e+01,4.680000000000000000e+02,2.870000000000000000e+02,0.000000000000000000e+00,1.630000000000000000e+02,2.168000000000000000e+03
6.300000000000000000e+01,4.784200000000000000e+04,4.780000000000000000e+02,8.120000000000000000e+02,3.670000000000000000e+02,8.290000000000000000e+02,3.900000000000000000e+01,4.810000000000000000e+02,2.880000000000000000e+02,0.000000000000000000e+00,1.750000000000000000e+02,2.233000000000000000e+03
6.400000000000000000e+01,4.776400000000000000e+04,4.930000000000000000e+02,8.360000000000000000e+02,3.810000000000000000e+02,8.660000000000000000e+02,4.100000000000000000e+01,4.980000000000000000e+02,2.980000000000000000e+02,0.000000000000000000e+00,1.810000000000000000e+02,2.311000000000000000e+03
6.500000000000000000e+01,4.769500000000000000e+04,5.050000000000000000e+02,8.490000000000000000e+02,3.780000000000000000e+02,9.070000000000000000e+02,4.400000000000000000e+01,5.080000000000000000e+02,3.110000000000000000e+02,0.000000000000000000e+00,1.790000000000000000e+02,2.380000000000000000e+03
6.600000000000000000e+01,4.762100000000000000e+04,5.130000000000000000e+02,8.790000000000000000e+02,3.930000000000000000e+02,9.370000000000000000e+02,5.000000000000000000e+01,5.240000000000000000e+02,3.160000000000000000e+02,0.000000000000000000e+00,1.770000000000000000e+02,2.454000000000000000e+03
6.700000000000000000e+01,4.753800000000000000e+04,5.340000000000000000e+02,8.980000000000000000e+02,4.050000000000000000e+02,9.770000000000000000e+02,5.300000000000000000e+01,5.480000000000000000e+02,3.240000000000000000e+02,0.000000000000000000e+00,1.720000000000000000e+02,2.537000000000000000e+03
6.800000000000000000e+01,4.746200000000000000e+04,5.480000000000000000e+02,9.150000000000000000e+02,4.150000000000000000e+02,1.018000000000000000e+03,5.700000000000000000e+01,5.610000000000000000e+02,3.280000000000000000e+02,0.000000000000000000e+00,1.790000000000000000e+02,2.613000000000000000e+03
6.900000000000000000e+01,4.739400000000000000e+04,5.500000000000000000e+02,9.450000000000000000e+02,4.350000000000000000e+02,1.054000000000000000e+03,5.700000000000000000e+01,5.700000000000000000e+02,3.360000000000000000e+02,0.000000000000000000e+00,1.880000000000000000e+02,2.681000000000000000e+03
