#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
8.200000000000000000e+01,4.598700000000000000e+04,7.390000000000000000e+02,1.431000000000000000e+03,6.110000000000000000e+02,1.762000000000000000e+03,8.100000000000000000e+01,8.640000000000000000e+02,5.500000000000000000e+02,0.000000000000000000e+00,2.700000000000000000e+02,4.088000000000000000e+03
8.300000000000000000e+01,4.588200000000000000e+04,7.590000000000000000e+02,1.438000000000000000e+03,6.100000000000000000e+02,1.836000000000000000e+03,8.500000000000000000e+01,8.820000000000000000e+02,5.490000000000000000e+02,0.000000000000000000e+00,2.690000000000000000e+02,4.193000000000000000e+03
8.400000000000000000e+01,4.576600000000000000e+04,7.830000000000000000e+02,1.457000000000000000e+03,6.210000000000000000e+02,1.907000000000000000e+03,8.700000000000000000e+01,9.010000000000000000e+02,5.620000000000000000e+02,0.000000000000000000e+00,2.630000000000000000e+02,4.309000000000000000e+03
8.500000000000000000e+01,4.566600000000000000e+04,7.830000000000000000e+02,1.486000000000000000e+03,6.230000000000000000e+02,1.973000000000000000e+03,9.200000000000000000e+01,9.130000000000000000e+02,5.690000000000000000e+02,0.000000000000000000e+00,2.680000000000000000e+02,4.409000000000000000e+03
8.600000000000000000e+01,4.558000000000000000e+04,7.710000000000000000e+02,1.521000000000000000e+03,6.360000000000000000e+02,2.033000000000000000e+03,9.500000000000000000e+01,9.360000000000000000e+02,5.960000000000000000e+02,0.000000000000000000e+00,2.680000000000000000e+02,4.495000000000000000e+03
8.700000000000000000e+01,4.546600000000000000e+04,7.890000000000000000e+02,1.553000000000000000e+03,6.430000000000000000e+02,2.093000000000000000e+03,9.900000000000000000e+01,9.600000000000000000e+02,6.150000000000000000e+02,0.000000000000000000e+00,2.920000000000000000e+02,4.609000000000000000e+03
8.800000000000000000e+01,4.535500000000000000e+04,8.050000000000000000e+02,1.585000000000000000e+03,6.360000000000000000e+02,2.150000000000000000e+03,1.050000000000000000e+02,9.920000000000000000e+02,6.300000000000000000e+02,0.000000000000000000e+00,2.930000000000000000e+02,4.720000000000000000e+03
8.900000000000000000e+01,4.523900000000000000e+04,8.160000000000000000e+02,1.622000000000000000e+03,6.610000000000000000e+02,2.215000000000000000e+03,1.080000000000000000e+02,9.970000000000000000e+02,6.370000000000000000e+02,0.000000000000000000e+00,3.030000000000000000e+02,4.836000000000000000e+03
9.000000000000000000e+01,4.512000000000000000e+04,8.370000000000000000e+02,1.650000000000000000e+03,6.680000000000000000e+02,2.282000000000000000e+03,1.110000000000000000e+02,1.013000000000000000e+03,6.550000000000000000e+02,0.000000000000000000e+00,3.170000000000000000e+02,4.955000000000000000e+03
9.100000000000000000e+01,4.501500000000000000e+04,8.350000000000000000e+02,1.693000000000000000e+03,6.810000000000000000e+02,2.342000000000000000e+03,1.150000000000000000e+02,1.026000000000000000e+03,6.560000000000000000e+02,0.000000000000000000e+00,3.300000000000000000e+02,5.060000000000000000e+03
9.200000000000000000e+01,4.490000000000000000e+04,8.500000000000000000e+02,1.716000000000000000e+03,6.890000000000000000e+02,2.416000000000000000e+03,1.180000000000000000e+02,1.044000000000000000e+03,6.680000000000000000e+02,0.000000000000000000e+00,3.250000000000000000e+02,5.175000000000000000e+03
9.300000000000000000e+01,4.478300000000000000e+04,8.510000000000000000e+02,1.742000000000000000e+03,7.080000000000000000e+02,2.502000000000000000e+03,1.220000000000000000e+02,1.062000000000000000e+03,6.820000000000000000e+02,0.000000000000000000e+00,3.280000000000000000e+02,5.292000000000000000e+03
9.400000000000000000e+01,4.466400000000000000e+04,8.640000000000000000e+02,1.773000000000000000e+03,7.120000000000000000e+02,2.575000000000000000e+03,1.240000000000000000e+02,1.087000000000000000e+03,7.080000000000000000e+02,0.000000000000000000e+00,3.260000000000000000e+02,5.411000000000000000e+03
