#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
2.800000000000000000e+01,9.561000000000000000e+03,1.590000000000000000e+02,2.260000000000000000e+02,1.110000000000000000e+02,8.100000000000000000e+01,7.000000000000000000e+00,1.030000000000000000e+02,6.000000000000000000e+00,4.400000000000000000e+01,3.300000000000000000e+01,4.870000000000000000e+02
2.900000000000000000e+01,9.539000000000000000e+03,1.570000000000000000e+02,2.430000000000000000e+02,1.190000000000000000e+02,9.000000000000000000e+01,8.000000000000000000e+00,1.080000000000000000e+02,6.000000000000000000e+00,4.300000000000000000e+01,3.400000000000000000e+01,5.120000000000000000e+02
3.000000000000000000e+01,9.501000000000000000e+03,1.750000000000000000e+02,2.580000000000000000e+02,1.240000000000000000e+02,9.600000000000000000e+01,9.000000000000000000e+00,1.190000000000000000e+02,6.000000000000000000e+00,4.600000000000000000e+01,4.200000000000000000e+01,5.530000000000000000e+02
3.100000000000000000e+01,9.466000000000000000e+03,1.870000000000000000e+02,2.780000000000000000e+02,1.350000000000000000e+02,1.020000000000000000e+02,9.000000000000000000e+00,1.310000000000000000e+02,6.000000000000000000e+00,5.700000000000000000e+01,4.600000000000000000e+01,5.910000000000000000e+02
3.200000000000000000e+01,9.430000000000000000e+03,1.990000000000000000e+02,2.950000000000000000e+02,1.440000000000000000e+02,1.100000000000000000e+02,1.000000000000000000e+01,1.430000000000000000e+02,6.000000000000000000e+00,6.300000000000000000e+01,4.500000000000000000e+01,6.300000000000000000e+02
3.300000000000000000e+01,9.408000000000000000e+03,1.960000000000000000e+02,3.050000000000000000e+02,1.450000000000000000e+02,1.230000000000000000e+02,1.200000000000000000e+01,1.510000000000000000e+02,6.000000000000000000e+00,6.800000000000000000e+01,4.800000000000000000e+01,6.550000000000000000e+02
3.400000000000000000e+01,9.377000000000000000e+03,2.060000000000000000e+02,3.180000000000000000e+02,1.480000000000000000e+02,1.300000000000000000e+02,1.200000000000000000e+01,1.590000000000000000e+02,6.000000000000000000e+00,7.500000000000000000e+01,5.000000000000000000e+01,6.890000000000000000e+02
3.500000000000000000e+01,9.333000000000000000e+03,2.200000000000000000e+02,3.340000000000000000e+02,1.550000000000000000e+02,1.420000000000000000e+02,1.300000000000000000e+01,1.630000000000000000e+02,6.000000000000000000e+00,7.600000000000000000e+01,5.300000000000000000e+01,7.360000000000000000e+02
3.600000000000000000e+01,9.300000000000000000e+03,2.210000000000000000e+02,3.520000000000000000e+02,1.630000000000000000e+02,1.560000000000000000e+02,1.300000000000000000e+01,1.660000000000000000e+02,6.000000000000000000e+00,7.300000000000000000e+01,5.900000000000000000e+01,7.720000000000000000e+02
3.700000000000000000e+01,9.259000000000000000e+03,2.330000000000000000e+02,3.650000000000000000e+02,1.670000000000000000e+02,1.720000000000000000e+02,1.300000000000000000e+01,1.730000000000000000e+02,6.000000000000000000e+00,7.500000000000000000e+01,6.700000000000000000e+01,8.160000000000000000e+02
3.800000000000000000e+01,9.215000000000000000e+03,2.400000000000000000e+02,3.850000000000000000e+02,1.770000000000000000e+02,1.840000000000000000e+02,1.700000000000000000e+01,1.790000000000000000e+02,6.000000000000000000e+00,8.100000000000000000e+01,6.800000000000000000e+01,8.600000000000000000e+02
